"","X.1","X","Path","filemodifydate","duration","fileType","FrameRate","ImageWidth","ImageHeight","Compression"
"175",175,175,"Rev1_20211109/Aune001_19/IMG_0175.AVI","2021:10:26 18:50:48+02:00","16.799832","AVI","30.000300003",1296,720,"MJPG"
"176",176,176,"Rev1_20211109/Aune001_19/IMG_0176.AVI","2021:10:26 18:51:48+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"177",177,177,"Rev1_20211109/Aune001_19/IMG_0177.AVI","2021:10:26 18:53:58+02:00","18.899811","AVI","30.000300003",1296,720,"MJPG"
"178",178,178,"Rev1_20211109/Aune001_19/IMG_0178.AVI","2021:10:26 18:57:42+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"179",179,179,"Rev1_20211109/Aune001_19/IMG_0179.AVI","2021:10:26 18:58:50+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"180",180,180,"Rev1_20211109/Aune001_19/IMG_0180.AVI","2021:10:26 19:00:06+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"181",181,181,"Rev1_20211109/Aune001_19/IMG_0181.AVI","2021:10:26 19:06:32+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"182",182,182,"Rev1_20211109/Aune001_19/IMG_0182.AVI","2021:10:26 19:22:52+02:00","10.433229","AVI","30.000300003",1296,720,"MJPG"
"183",183,183,"Rev1_20211109/Aune001_19/IMG_0183.AVI","2021:10:26 19:23:36+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"184",184,184,"Rev1_20211109/Aune001_19/IMG_0184.AVI","2021:10:26 19:24:28+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"185",185,185,"Rev1_20211109/Aune001_19/IMG_0185.AVI","2021:10:26 19:29:36+02:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"186",186,186,"Rev1_20211109/Aune001_19/IMG_0186.AVI","2021:10:26 19:29:50+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"187",187,187,"Rev1_20211109/Aune001_19/IMG_0187.AVI","2021:10:26 19:39:54+02:00","10.433229","AVI","30.000300003",1296,720,"MJPG"
"188",188,188,"Rev1_20211109/Aune001_19/IMG_0188.AVI","2021:10:26 19:40:18+02:00","17.866488","AVI","30.000300003",1296,720,"MJPG"
"189",189,189,"Rev1_20211109/Aune001_19/IMG_0189.AVI","2021:10:26 19:41:00+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"190",190,190,"Rev1_20211109/Aune001_19/IMG_0190.AVI","2021:10:26 19:43:02+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"191",191,191,"Rev1_20211109/Aune001_19/IMG_0191.AVI","2021:10:26 19:44:54+02:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"192",192,192,"Rev1_20211109/Aune001_19/IMG_0192.AVI","2021:10:26 19:46:10+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"193",193,193,"Rev1_20211109/Aune001_19/IMG_0193.AVI","2021:10:26 19:48:06+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"194",194,194,"Rev1_20211109/Aune001_19/IMG_0194.AVI","2021:10:26 19:51:36+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"195",195,195,"Rev1_20211109/Aune001_19/IMG_0195.AVI","2021:10:26 19:56:44+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"196",196,196,"Rev1_20211109/Aune001_19/IMG_0196.AVI","2021:10:26 20:16:20+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"197",197,197,"Rev1_20211109/Aune001_19/IMG_0197.AVI","2021:10:26 20:21:54+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"198",198,198,"Rev1_20211109/Aune001_19/IMG_0198.AVI","2021:10:26 20:46:36+02:00","10.233231","AVI","30.000300003",1296,720,"MJPG"
"199",199,199,"Rev1_20211109/Aune001_19/IMG_0199.AVI","2021:10:27 09:31:00+02:00","10.433229","AVI","30.000300003",1296,720,"MJPG"
"200",200,200,"Rev1_20211109/Aune001_19/IMG_0200.AVI","2021:10:27 09:34:42+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"201",201,201,"Rev1_20211109/Aune001_19/IMG_0201.AVI","2021:10:27 10:36:38+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"202",202,202,"Rev1_20211109/Aune001_19/IMG_0202.AVI","2021:10:27 11:12:06+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"203",203,203,"Rev1_20211109/Aune001_19/IMG_0203.AVI","2021:10:27 11:12:28+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"204",204,204,"Rev1_20211109/Aune001_19/IMG_0204.AVI","2021:10:27 11:14:36+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"205",205,205,"Rev1_20211109/Aune001_19/IMG_0205.AVI","2021:10:27 11:16:48+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"206",206,206,"Rev1_20211109/Aune001_19/IMG_0206.AVI","2021:10:27 11:19:16+02:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"207",207,207,"Rev1_20211109/Aune001_19/IMG_0207.AVI","2021:10:27 11:21:22+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"208",208,208,"Rev1_20211109/Aune001_19/IMG_0208.AVI","2021:10:27 11:21:56+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"209",209,209,"Rev1_20211109/Aune001_19/IMG_0209.AVI","2021:10:27 11:25:14+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"210",210,210,"Rev1_20211109/Aune001_19/IMG_0210.AVI","2021:10:27 11:26:10+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"211",211,211,"Rev1_20211109/Aune001_19/IMG_0211.AVI","2021:10:27 11:27:46+02:00","10.433229","AVI","30.000300003",1296,720,"MJPG"
"212",212,212,"Rev1_20211109/Aune001_19/IMG_0212.AVI","2021:10:27 11:28:12+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"213",213,213,"Rev1_20211109/Aune001_19/IMG_0213.AVI","2021:10:27 11:30:14+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"214",214,214,"Rev1_20211109/Aune001_19/IMG_0214.AVI","2021:10:27 11:33:20+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"215",215,215,"Rev1_20211109/Aune001_19/IMG_0215.AVI","2021:10:27 11:35:26+02:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"216",216,216,"Rev1_20211109/Aune001_19/IMG_0216.AVI","2021:10:27 11:36:58+02:00","19.933134","AVI","30.000300003",1296,720,"MJPG"
"217",217,217,"Rev1_20211109/Aune001_19/IMG_0217.AVI","2021:10:27 11:37:18+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"218",218,218,"Rev1_20211109/Aune001_19/IMG_0218.AVI","2021:10:27 11:37:36+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"219",219,219,"Rev1_20211109/Aune001_19/IMG_0219.AVI","2021:10:27 11:38:02+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"220",220,220,"Rev1_20211109/Aune001_19/IMG_0220.AVI","2021:10:27 11:40:38+02:00","20.99979","AVI","30.000300003",1296,720,"MJPG"
"221",221,221,"Rev1_20211109/Aune001_19/IMG_0221.AVI","2021:10:27 11:40:52+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"222",222,222,"Rev1_20211109/Aune001_19/IMG_0222.AVI","2021:10:27 11:41:04+02:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"223",223,223,"Rev1_20211109/Aune001_19/IMG_0223.AVI","2021:10:27 11:41:56+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"224",224,224,"Rev1_20211109/Aune001_19/IMG_0224.AVI","2021:10:27 11:44:06+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"225",225,225,"Rev1_20211109/Aune001_19/IMG_0225.AVI","2021:10:27 11:44:32+02:00","16.733166","AVI","30.000300003",1296,720,"MJPG"
"226",226,226,"Rev1_20211109/Aune001_19/IMG_0226.AVI","2021:10:27 11:44:50+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"227",227,227,"Rev1_20211109/Aune001_19/IMG_0227.AVI","2021:10:27 11:45:08+02:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"228",228,228,"Rev1_20211109/Aune001_19/IMG_0228.AVI","2021:10:27 11:45:46+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"229",229,229,"Rev1_20211109/Aune001_19/IMG_0229.AVI","2021:10:27 11:46:34+02:00","19.933134","AVI","30.000300003",1296,720,"MJPG"
"230",230,230,"Rev1_20211109/Aune001_19/IMG_0230.AVI","2021:10:27 11:46:52+02:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"231",231,231,"Rev1_20211109/Aune001_19/IMG_0231.AVI","2021:10:27 11:47:20+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"232",232,232,"Rev1_20211109/Aune001_19/IMG_0232.AVI","2021:10:27 11:48:08+02:00","19.966467","AVI","30.000300003",1296,720,"MJPG"
"233",233,233,"Rev1_20211109/Aune001_19/IMG_0233.AVI","2021:10:27 11:48:52+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"234",234,234,"Rev1_20211109/Aune001_19/IMG_0234.AVI","2021:10:27 11:49:18+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"235",235,235,"Rev1_20211109/Aune001_19/IMG_0235.AVI","2021:10:27 11:50:16+02:00","18.899811","AVI","30.000300003",1296,720,"MJPG"
"236",236,236,"Rev1_20211109/Aune001_19/IMG_0236.AVI","2021:10:27 11:50:34+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"237",237,237,"Rev1_20211109/Aune001_19/IMG_0237.AVI","2021:10:27 11:51:42+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"238",238,238,"Rev1_20211109/Aune001_19/IMG_0238.AVI","2021:10:27 11:54:22+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"239",239,239,"Rev1_20211109/Aune001_19/IMG_0239.AVI","2021:10:27 11:55:14+02:00","10.433229","AVI","30.000300003",1296,720,"MJPG"
"240",240,240,"Rev1_20211109/Aune001_19/IMG_0240.AVI","2021:10:27 11:56:22+02:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"241",241,241,"Rev1_20211109/Aune001_19/IMG_0241.AVI","2021:10:27 11:57:50+02:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"242",242,242,"Rev1_20211109/Aune001_19/IMG_0242.AVI","2021:10:27 11:59:14+02:00","29.433039","AVI","30.000300003",1296,720,"MJPG"
"243",243,243,"Rev1_20211109/Aune001_19/IMG_0243.AVI","2021:10:27 12:00:50+02:00","10.433229","AVI","30.000300003",1296,720,"MJPG"
"244",244,244,"Rev1_20211109/Aune001_19/IMG_0244.AVI","2021:10:27 12:01:04+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"245",245,245,"Rev1_20211109/Aune001_19/IMG_0245.AVI","2021:10:27 12:01:38+02:00","28.33305","AVI","30.000300003",1296,720,"MJPG"
"246",246,246,"Rev1_20211109/Aune001_19/IMG_0246.AVI","2021:10:27 12:02:22+02:00","18.866478","AVI","30.000300003",1296,720,"MJPG"
"247",247,247,"Rev1_20211109/Aune001_19/IMG_0247.AVI","2021:10:27 12:02:58+02:00","26.233071","AVI","30.000300003",1296,720,"MJPG"
"248",248,248,"Rev1_20211109/Aune001_19/IMG_0248.AVI","2021:10:27 12:03:18+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"249",249,249,"Rev1_20211109/Aune001_19/IMG_0249.AVI","2021:10:27 12:03:50+02:00","18.866478","AVI","30.000300003",1296,720,"MJPG"
"250",250,250,"Rev1_20211109/Aune001_19/IMG_0250.AVI","2021:10:27 12:04:16+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"251",251,251,"Rev1_20211109/Aune001_19/IMG_0251.AVI","2021:10:27 12:05:24+02:00","19.899801","AVI","30.000300003",1296,720,"MJPG"
"252",252,252,"Rev1_20211109/Aune001_19/IMG_0252.AVI","2021:10:27 12:05:54+02:00","17.799822","AVI","30.000300003",1296,720,"MJPG"
"253",253,253,"Rev1_20211109/Aune001_19/IMG_0253.AVI","2021:10:27 12:06:10+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"254",254,254,"Rev1_20211109/Aune001_19/IMG_0254.AVI","2021:10:27 12:06:54+02:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"255",255,255,"Rev1_20211109/Aune001_19/IMG_0255.AVI","2021:10:27 12:07:10+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"256",256,256,"Rev1_20211109/Aune001_19/IMG_0256.AVI","2021:10:27 12:07:56+02:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"257",257,257,"Rev1_20211109/Aune001_19/IMG_0257.AVI","2021:10:27 12:08:32+02:00","27.299727","AVI","30.000300003",1296,720,"MJPG"
"258",258,258,"Rev1_20211109/Aune001_19/IMG_0258.AVI","2021:10:27 12:09:16+02:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"259",259,259,"Rev1_20211109/Aune001_19/IMG_0259.AVI","2021:10:27 12:10:24+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"260",260,260,"Rev1_20211109/Aune001_19/IMG_0260.AVI","2021:10:27 12:10:36+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"261",261,261,"Rev1_20211109/Aune001_19/IMG_0261.AVI","2021:10:27 12:11:26+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"262",262,262,"Rev1_20211109/Aune001_19/IMG_0262.AVI","2021:10:27 12:12:32+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"263",263,263,"Rev1_20211109/Aune001_19/IMG_0263.AVI","2021:10:27 12:13:34+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"264",264,264,"Rev1_20211109/Aune001_19/IMG_0264.AVI","2021:10:27 12:13:52+02:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"265",265,265,"Rev1_20211109/Aune001_19/IMG_0265.AVI","2021:10:27 12:14:14+02:00","10.466562","AVI","30.000300003",1296,720,"MJPG"
"266",266,266,"Rev1_20211109/Aune001_19/IMG_0266.AVI","2021:10:27 12:14:42+02:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"267",267,267,"Rev1_20211109/Aune001_19/IMG_0267.AVI","2021:10:27 12:15:08+02:00","24.166425","AVI","30.000300003",1296,720,"MJPG"
"268",268,268,"Rev1_20211109/Aune001_19/IMG_0268.AVI","2021:10:27 12:16:22+02:00","19.933134","AVI","30.000300003",1296,720,"MJPG"
"269",269,269,"Rev1_20211109/Aune001_19/IMG_0269.AVI","2021:10:27 12:17:44+02:00","35.699643","AVI","30.000300003",1296,720,"MJPG"
"270",270,270,"Rev1_20211109/Aune001_19/IMG_0270.AVI","2021:10:27 12:18:14+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"271",271,271,"Rev1_20211109/Aune001_19/IMG_0271.AVI","2021:10:27 12:18:48+02:00","24.166425","AVI","30.000300003",1296,720,"MJPG"
"272",272,272,"Rev1_20211109/Aune001_19/IMG_0272.AVI","2021:10:27 12:19:12+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"273",273,273,"Rev1_20211109/Aune001_19/IMG_0273.AVI","2021:10:27 12:19:30+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"274",274,274,"Rev1_20211109/Aune001_19/IMG_0274.AVI","2021:10:27 12:20:16+02:00","25.233081","AVI","30.000300003",1296,720,"MJPG"
"275",275,275,"Rev1_20211109/Aune001_19/IMG_0275.AVI","2021:10:27 12:20:44+02:00","27.33306","AVI","30.000300003",1296,720,"MJPG"
"276",276,276,"Rev1_20211109/Aune001_19/IMG_0276.AVI","2021:10:27 12:21:02+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"277",277,277,"Rev1_20211109/Aune001_19/IMG_0277.AVI","2021:10:27 12:21:40+02:00","21.033123","AVI","30.000300003",1296,720,"MJPG"
"278",278,278,"Rev1_20211109/Aune001_19/IMG_0278.AVI","2021:10:27 12:22:16+02:00","25.233081","AVI","30.000300003",1296,720,"MJPG"
"279",279,279,"Rev1_20211109/Aune001_19/IMG_0279.AVI","2021:10:27 12:23:14+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"280",280,280,"Rev1_20211109/Aune001_19/IMG_0280.AVI","2021:10:27 12:23:40+02:00","16.866498","AVI","30.000300003",1296,720,"MJPG"
"281",281,281,"Rev1_20211109/Aune001_19/IMG_0281.AVI","2021:10:27 12:24:18+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"282",282,282,"Rev1_20211109/Aune001_19/IMG_0282.AVI","2021:10:27 12:24:38+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"283",283,283,"Rev1_20211109/Aune001_19/IMG_0283.AVI","2021:10:27 12:25:04+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"284",284,284,"Rev1_20211109/Aune001_19/IMG_0284.AVI","2021:10:27 12:25:50+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"285",285,285,"Rev1_20211109/Aune001_19/IMG_0285.AVI","2021:10:27 12:26:36+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"286",286,286,"Rev1_20211109/Aune001_19/IMG_0286.AVI","2021:10:27 12:26:54+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"287",287,287,"Rev1_20211109/Aune001_19/IMG_0287.AVI","2021:10:27 12:28:12+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"288",288,288,"Rev1_20211109/Aune001_19/IMG_0288.AVI","2021:10:27 12:29:06+02:00","50.432829","AVI","30.000300003",1296,720,"MJPG"
"289",289,289,"Rev1_20211109/Aune001_19/IMG_0289.AVI","2021:10:27 12:29:20+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"290",290,290,"Rev1_20211109/Aune001_19/IMG_0290.AVI","2021:10:27 12:29:38+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"291",291,291,"Rev1_20211109/Aune001_19/IMG_0291.AVI","2021:10:27 12:30:06+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"292",292,292,"Rev1_20211109/Aune001_19/IMG_0292.AVI","2021:10:27 12:31:00+02:00","39.932934","AVI","30.000300003",1296,720,"MJPG"
"293",293,293,"Rev1_20211109/Aune001_19/IMG_0293.AVI","2021:10:27 12:31:16+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"294",294,294,"Rev1_20211109/Aune001_19/IMG_0294.AVI","2021:10:27 12:31:48+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"295",295,295,"Rev1_20211109/Aune001_19/IMG_0295.AVI","2021:10:27 12:32:14+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"296",296,296,"Rev1_20211109/Aune001_19/IMG_0296.AVI","2021:10:27 12:32:26+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"297",297,297,"Rev1_20211109/Aune001_19/IMG_0297.AVI","2021:10:27 12:34:44+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"298",298,298,"Rev1_20211109/Aune001_19/IMG_0298.AVI","2021:10:27 12:35:38+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"299",299,299,"Rev1_20211109/Aune001_19/IMG_0299.AVI","2021:10:27 12:36:00+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"300",300,300,"Rev1_20211109/Aune001_19/IMG_0300.AVI","2021:10:27 12:36:36+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"301",301,301,"Rev1_20211109/Aune001_19/IMG_0301.AVI","2021:10:27 12:37:00+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"302",302,302,"Rev1_20211109/Aune001_19/IMG_0302.AVI","2021:10:27 12:38:36+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"303",303,303,"Rev1_20211109/Aune001_19/IMG_0303.AVI","2021:10:27 12:39:12+02:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"304",304,304,"Rev1_20211109/Aune001_19/IMG_0304.AVI","2021:10:27 12:39:34+02:00","18.966477","AVI","30.000300003",1296,720,"MJPG"
"305",305,305,"Rev1_20211109/Aune001_19/IMG_0305.AVI","2021:10:27 12:40:06+02:00","24.199758","AVI","30.000300003",1296,720,"MJPG"
"306",306,306,"Rev1_20211109/Aune001_19/IMG_0306.AVI","2021:10:27 12:40:48+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"307",307,307,"Rev1_20211109/Aune001_19/IMG_0307.AVI","2021:10:27 12:41:44+02:00","24.166425","AVI","30.000300003",1296,720,"MJPG"
"308",308,308,"Rev1_20211109/Aune001_19/IMG_0308.AVI","2021:10:27 12:42:16+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"309",309,309,"Rev1_20211109/Aune001_19/IMG_0309.AVI","2021:10:27 12:42:38+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"310",310,310,"Rev1_20211109/Aune001_19/IMG_0310.AVI","2021:10:27 12:43:18+02:00","24.233091","AVI","30.000300003",1296,720,"MJPG"
"311",311,311,"Rev1_20211109/Aune001_19/IMG_0311.AVI","2021:10:27 12:43:32+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"312",312,312,"Rev1_20211109/Aune001_19/IMG_0312.AVI","2021:10:27 12:44:16+02:00","27.366393","AVI","30.000300003",1296,720,"MJPG"
"313",313,313,"Rev1_20211109/Aune001_19/IMG_0313.AVI","2021:10:27 12:44:48+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"314",314,314,"Rev1_20211109/Aune001_19/IMG_0314.AVI","2021:10:27 12:45:08+02:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"315",315,315,"Rev1_20211109/Aune001_19/IMG_0315.AVI","2021:10:27 12:46:00+02:00","26.33307","AVI","30.000300003",1296,720,"MJPG"
"316",316,316,"Rev1_20211109/Aune001_19/IMG_0316.AVI","2021:10:27 12:46:22+02:00","16.833165","AVI","30.000300003",1296,720,"MJPG"
"317",317,317,"Rev1_20211109/Aune001_19/IMG_0317.AVI","2021:10:27 12:46:48+02:00","19.933134","AVI","30.000300003",1296,720,"MJPG"
"318",318,318,"Rev1_20211109/Aune001_19/IMG_0318.AVI","2021:10:27 12:47:10+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"319",319,319,"Rev1_20211109/Aune001_19/IMG_0319.AVI","2021:10:27 12:47:28+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"320",320,320,"Rev1_20211109/Aune001_19/IMG_0320.AVI","2021:10:27 12:48:00+02:00","21.033123","AVI","30.000300003",1296,720,"MJPG"
"321",321,321,"Rev1_20211109/Aune001_19/IMG_0321.AVI","2021:10:27 12:48:40+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"322",322,322,"Rev1_20211109/Aune001_19/IMG_0322.AVI","2021:10:27 12:49:00+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"323",323,323,"Rev1_20211109/Aune001_19/IMG_0323.AVI","2021:10:27 12:49:36+02:00","24.199758","AVI","30.000300003",1296,720,"MJPG"
"324",324,324,"Rev1_20211109/Aune001_19/IMG_0324.AVI","2021:10:27 12:50:42+02:00","36.766299","AVI","30.000300003",1296,720,"MJPG"
"325",325,325,"Rev1_20211109/Aune001_19/IMG_0325.AVI","2021:10:27 12:51:06+02:00","16.866498","AVI","30.000300003",1296,720,"MJPG"
"326",326,326,"Rev1_20211109/Aune001_19/IMG_0326.AVI","2021:10:27 12:52:08+02:00","55.632777","AVI","30.000300003",1296,720,"MJPG"
"327",327,327,"Rev1_20211109/Aune001_19/IMG_0327.AVI","2021:10:27 12:52:44+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"328",328,328,"Rev1_20211109/Aune001_19/IMG_0328.AVI","2021:10:27 12:53:54+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"329",329,329,"Rev1_20211109/Aune001_19/IMG_0329.AVI","2021:10:27 12:54:32+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"330",330,330,"Rev1_20211109/Aune001_19/IMG_0330.AVI","2021:10:27 12:55:26+02:00","50.466162","AVI","30.000300003",1296,720,"MJPG"
"331",331,331,"Rev1_20211109/Aune001_19/IMG_0331.AVI","2021:10:27 12:55:52+02:00","16.866498","AVI","30.000300003",1296,720,"MJPG"
"332",332,332,"Rev1_20211109/Aune001_19/IMG_0332.AVI","2021:10:27 12:57:16+02:00","18.899811","AVI","30.000300003",1296,720,"MJPG"
"333",333,333,"Rev1_20211109/Aune001_19/IMG_0333.AVI","2021:10:27 12:57:38+02:00","10.499895","AVI","30.000300003",1296,720,"MJPG"
"334",334,334,"Rev1_20211109/Aune001_19/IMG_0334.AVI","2021:10:27 12:58:08+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"335",335,335,"Rev1_20211109/Aune001_19/IMG_0335.AVI","2021:10:27 12:58:32+02:00","10.733226","AVI","30.000300003",1296,720,"MJPG"
"336",336,336,"Rev1_20211109/Aune001_19/IMG_0336.AVI","2021:10:27 12:59:24+02:00","50.432829","AVI","30.000300003",1296,720,"MJPG"
"337",337,337,"Rev1_20211109/Aune001_19/IMG_0337.AVI","2021:10:27 13:00:30+02:00","56.766099","AVI","30.000300003",1296,720,"MJPG"
"338",338,338,"Rev1_20211109/Aune001_19/IMG_0338.AVI","2021:10:27 13:00:56+02:00","20.033133","AVI","30.000300003",1296,720,"MJPG"
"339",339,339,"Rev1_20211109/Aune001_19/IMG_0339.AVI","2021:10:27 13:01:20+02:00","17.966487","AVI","30.000300003",1296,720,"MJPG"
"340",340,340,"Rev1_20211109/Aune001_19/IMG_0340.AVI","2021:10:27 13:01:36+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"341",341,341,"Rev1_20211109/Aune001_19/IMG_0341.AVI","2021:10:27 13:02:28+02:00","50.499495","AVI","30.000300003",1296,720,"MJPG"
"342",342,342,"Rev1_20211109/Aune001_19/IMG_0342.AVI","2021:10:27 13:02:54+02:00","21.066456","AVI","30.000300003",1296,720,"MJPG"
"343",343,343,"Rev1_20211109/Aune001_19/IMG_0343.AVI","2021:10:27 13:03:08+02:00","10.533228","AVI","30.000300003",1296,720,"MJPG"
"344",344,344,"Rev1_20211109/Aune001_19/IMG_0344.AVI","2021:10:27 13:03:36+02:00","17.933154","AVI","30.000300003",1296,720,"MJPG"
"345",345,345,"Rev1_20211109/Aune001_19/IMG_0345.AVI","2021:10:27 13:04:12+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
"346",346,346,"Rev1_20211109/Aune001_19/IMG_0346.AVI","2021:10:27 13:04:46+02:00","10.566561","AVI","30.000300003",1296,720,"MJPG"
